,Customer,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Location Code,Marital Status,Policy Type,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size
5014,IW17510,California,No,Basic,High School or Below,2/3/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer2,Call Center,Sports Car,Medsize
5015,ZS35830,Oregon,No,Basic,College,1/1/11,Employed,F,Rural,Married,Personal Auto,Personal L2,Offer2,Call Center,Four-Door Car,Medsize
5016,TY95197,Washington,No,Basic,College,1/31/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize
5017,PU73501,Arizona,Yes,Basic,Bachelor,2/18/11,Employed,M,Suburban,Single,Personal Auto,Personal L1,Offer1,Agent,Four-Door Car,Medsize
5018,FP65563,Washington,No,Basic,High School or Below,1/24/11,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer4,Web,Luxury Car,Small
5019,IC44995,Oregon,No,Basic,College,1/15/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer3,Agent,SUV,Medsize
5020,AY55759,California,Yes,Basic,High School or Below,1/1/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer2,Agent,Two-Door Car,Large
5021,GO94903,Oregon,Yes,Basic,College,2/1/11,Medical Leave,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Web,Two-Door Car,Medsize
5022,TF35512,Oregon,No,Extended,College,1/23/11,Employed,F,Suburban,Married,Corporate Auto,Corporate L3,Offer3,Agent,Four-Door Car,Medsize
5023,HY43263,California,No,Extended,Bachelor,2/7/11,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L3,Offer2,Agent,Two-Door Car,Small
5024,WP34496,Washington,No,Basic,High School or Below,1/20/11,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Branch,SUV,Large
5025,QE73187,Oregon,No,Basic,High School or Below,2/1/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L2,Offer2,Call Center,SUV,Medsize
5026,WL13766,Arizona,No,Basic,High School or Below,1/31/11,Employed,M,Urban,Single,Personal Auto,Personal L3,Offer3,Branch,Four-Door Car,Medsize
5027,VT44999,Arizona,No,Basic,High School or Below,1/8/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Offer3,Agent,SUV,Medsize
5028,RZ14993,California,No,Premium,High School or Below,1/29/11,Unemployed,F,Suburban,Single,Special Auto,Special L3,Offer1,Agent,Sports Car,Medsize
5029,XI14610,California,No,Extended,College,1/4/11,Medical Leave,F,Suburban,Married,Personal Auto,Personal L2,Offer2,Agent,Four-Door Car,Small
5030,VE31268,Oregon,No,Basic,Bachelor,1/11/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer3,Web,Four-Door Car,Medsize
5031,ZD13262,Oregon,No,Extended,High School or Below,1/30/11,Employed,F,Urban,Married,Personal Auto,Personal L2,Offer4,Call Center,SUV,Small
5032,OJ58066,Nevada,No,Extended,High School or Below,2/14/11,Employed,M,Rural,Divorced,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,Medsize
5033,RK81706,Arizona,No,Extended,College,2/24/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Offer4,Call Center,Four-Door Car,Medsize
5034,NI18835,California,No,Basic,Bachelor,2/15/11,Employed,M,Rural,Married,Personal Auto,Personal L3,Offer2,Web,Four-Door Car,Medsize
5035,RA87395,California,No,Basic,Bachelor,1/13/11,Unemployed,M,Rural,Married,Personal Auto,Personal L3,Offer1,Agent,SUV,Medsize
5036,QN13323,Oregon,No,Basic,High School or Below,1/17/11,Employed,M,Rural,Single,Personal Auto,Personal L1,Offer2,Branch,SUV,Large
5037,BC53363,Oregon,No,Premium,High School or Below,2/8/11,Employed,F,Suburban,Married,Special Auto,Special L3,Offer4,Web,SUV,Medsize
5038,VB26229,Arizona,No,Basic,Bachelor,1/31/11,Employed,M,Suburban,Divorced,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Medsize
5039,AD28535,California,Yes,Extended,Master,1/10/11,Employed,F,Rural,Married,Personal Auto,Personal L1,Offer1,Branch,Four-Door Car,Large
5040,SE50560,Oregon,No,Basic,College,1/17/11,Employed,M,Rural,Married,Personal Auto,Personal L2,Offer3,Branch,Two-Door Car,Medsize
5041,YL65673,California,No,Basic,Bachelor,1/24/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,Small
5042,WK65741,California,No,Basic,High School or Below,2/18/11,Employed,F,Urban,Married,Personal Auto,Personal L2,Offer3,Agent,Two-Door Car,Medsize
5043,GZ77449,California,No,Basic,College,1/23/11,Employed,M,Suburban,Single,Corporate Auto,Corporate L3,Offer4,Branch,Luxury Car,Medsize
5044,OF49789,Oregon,No,Extended,College,2/15/11,Employed,F,Suburban,Married,Personal Auto,Personal L1,Offer1,Agent,Sports Car,Medsize
5045,YX54093,Arizona,No,Basic,College,2/12/11,Unemployed,M,Rural,Divorced,Personal Auto,Personal L2,Offer4,Branch,Four-Door Car,Medsize
5046,TD19026,California,No,Basic,High School or Below,2/22/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer4,Agent,Two-Door Car,Medsize
5047,XT67997,California,Yes,Extended,High School or Below,2/7/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,Medsize
5048,WP65749,Nevada,No,Basic,College,2/24/11,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,Offer4,Branch,Four-Door Car,Medsize
5049,YT91759,California,Yes,Extended,High School or Below,1/7/11,Employed,M,Suburban,Married,Personal Auto,Personal L2,Offer2,Call Center,Two-Door Car,Large
5050,YH20696,Oregon,No,Basic,College,1/17/11,Employed,M,Rural,Married,Personal Auto,Personal L1,Offer1,Branch,Four-Door Car,Medsize
5051,NS14955,Oregon,No,Extended,Master,2/26/11,Employed,F,Rural,Married,Personal Auto,Personal L2,Offer4,Call Center,Four-Door Car,Small
5052,UH79028,Nevada,Yes,Basic,High School or Below,2/26/11,Employed,M,Suburban,Single,Personal Auto,Personal L2,Offer2,Call Center,Four-Door Car,Medsize
5053,JM89095,Oregon,No,Extended,High School or Below,2/27/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Offer1,Call Center,Two-Door Car,Medsize
5054,NK26146,Washington,No,Basic,College,2/11/11,Employed,F,Suburban,Divorced,Corporate Auto,Corporate L3,Offer4,Call Center,Four-Door Car,Small
5055,HE99696,Washington,No,Basic,College,2/24/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,Small
5056,HH15953,California,No,Extended,Bachelor,2/20/11,Disabled,M,Suburban,Divorced,Personal Auto,Personal L3,Offer3,Agent,Four-Door Car,Medsize
5057,ZO30377,California,No,Premium,High School or Below,1/1/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,Medsize
5058,VZ23007,Oregon,Yes,Basic,College,2/24/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,Medsize
5059,DF74270,Nevada,No,Basic,Bachelor,1/16/11,Employed,M,Rural,Married,Corporate Auto,Corporate L1,Offer4,Agent,SUV,Medsize
5060,SE47384,California,No,Extended,Bachelor,2/6/11,Employed,F,Suburban,Married,Special Auto,Special L3,Offer3,Agent,SUV,Medsize
5061,CS84396,Arizona,No,Basic,Bachelor,1/25/11,Employed,M,Suburban,Single,Corporate Auto,Corporate L2,Offer1,Call Center,Two-Door Car,Small
5062,OQ20827,California,No,Basic,College,1/24/11,Employed,M,Urban,Married,Corporate Auto,Corporate L2,Offer4,Web,Luxury Car,Medsize
5063,VU47281,Oregon,No,Premium,Bachelor,2/19/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Sports Car,Medsize
5064,BN62219,Arizona,No,Extended,College,2/15/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer3,Branch,Two-Door Car,Medsize
5065,TP39671,Arizona,No,Extended,Bachelor,1/20/11,Unemployed,M,Rural,Married,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize
5066,HX33134,Arizona,No,Basic,High School or Below,1/4/11,Disabled,M,Suburban,Married,Personal Auto,Personal L1,Offer2,Call Center,Four-Door Car,Small
5067,UR49989,Oregon,No,Basic,Bachelor,1/27/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer2,Agent,Two-Door Car,Medsize
5068,VU48786,Washington,No,Basic,Master,1/25/11,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer2,Branch,Two-Door Car,Small
5069,QM46642,California,No,Basic,Bachelor,1/16/11,Disabled,M,Rural,Married,Special Auto,Special L1,Offer2,Agent,Two-Door Car,Medsize
5070,TG60853,Nevada,Yes,Extended,Doctor,1/13/11,Unemployed,F,Suburban,Married,Corporate Auto,Corporate L2,Offer1,Agent,Four-Door Car,Medsize
5071,CV40610,California,No,Premium,College,1/17/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,Offer1,Call Center,Two-Door Car,Medsize
5072,HI98447,Oregon,No,Extended,High School or Below,1/24/11,Employed,M,Suburban,Married,Personal Auto,Personal L2,Offer4,Agent,Four-Door Car,Large
5073,QD86271,Arizona,No,Basic,High School or Below,1/21/11,Medical Leave,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Agent,SUV,Medsize
5074,ZD75163,Nevada,No,Premium,High School or Below,2/14/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L3,Offer4,Call Center,Luxury Car,Medsize
5075,LB98130,Oregon,No,Basic,Bachelor,2/14/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,Medsize
5076,VZ16820,Washington,No,Extended,Bachelor,1/11/11,Employed,M,Suburban,Single,Personal Auto,Personal L3,Offer2,Agent,Sports Car,Medsize
5077,YE24562,California,Yes,Extended,College,1/5/11,Medical Leave,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Small
5078,IH78357,Oregon,No,Basic,College,1/17/11,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer2,Web,Four-Door Car,Medsize
5079,TH96263,Nevada,No,Extended,High School or Below,2/15/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer2,Call Center,SUV,Medsize
5080,DC31768,Arizona,No,Extended,Bachelor,1/29/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Agent,SUV,Small
5081,YO81676,Oregon,No,Basic,Bachelor,1/23/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L1,Offer4,Web,Two-Door Car,Medsize
5082,MQ79612,California,No,Basic,Doctor,2/15/11,Employed,M,Rural,Married,Personal Auto,Personal L2,Offer3,Agent,SUV,Small
5083,ZZ77357,Nevada,No,Basic,High School or Below,1/9/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L2,Offer1,Agent,Two-Door Car,Medsize
5084,OE88763,California,Yes,Premium,Bachelor,2/16/11,Disabled,F,Suburban,Divorced,Corporate Auto,Corporate L2,Offer1,Agent,Four-Door Car,Medsize
5085,XP39695,Arizona,No,Basic,Bachelor,2/1/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer2,Web,SUV,Medsize
5086,QC28119,Oregon,No,Basic,High School or Below,2/15/11,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Medsize
5087,AZ29426,California,No,Basic,College,1/17/11,Unemployed,M,Suburban,Single,Special Auto,Special L3,Offer1,Agent,Four-Door Car,Medsize
5088,RI46607,California,Yes,Extended,Bachelor,2/3/11,Employed,F,Suburban,Single,Corporate Auto,Corporate L2,Offer2,Agent,SUV,Medsize
5089,OJ63606,Arizona,No,Premium,High School or Below,1/28/11,Medical Leave,F,Suburban,Married,Corporate Auto,Corporate L3,Offer1,Call Center,SUV,Small
5090,TQ89058,Nevada,No,Basic,Master,1/12/11,Employed,F,Rural,Married,Personal Auto,Personal L1,Offer4,Call Center,Four-Door Car,Small
5091,IW78492,Arizona,No,Basic,College,1/14/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer1,Web,Sports Car,Medsize
5092,WE88728,Arizona,No,Premium,High School or Below,1/2/11,Employed,F,Suburban,Married,Corporate Auto,Corporate L3,Offer2,Web,SUV,Medsize
5093,PJ74689,Nevada,No,Extended,Bachelor,1/25/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Offer3,Call Center,SUV,Medsize
5094,ZI86917,Nevada,No,Basic,Bachelor,1/10/11,Employed,M,Suburban,Married,Special Auto,Special L2,Offer2,Agent,Luxury SUV,Medsize
5095,IJ71609,Washington,No,Basic,Bachelor,1/30/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer1,Call Center,Four-Door Car,Medsize
5096,FP17993,Arizona,Yes,Basic,Bachelor,2/8/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L2,Offer1,Call Center,Four-Door Car,Medsize
5097,EC28398,Oregon,Yes,Basic,Master,1/28/11,Disabled,F,Suburban,Divorced,Corporate Auto,Corporate L2,Offer1,Agent,Four-Door Car,Small
5098,ZX85480,Washington,No,Basic,High School or Below,1/2/11,Employed,F,Rural,Married,Personal Auto,Personal L2,Offer2,Call Center,Two-Door Car,Large
5099,JP27787,Oregon,No,Basic,College,1/23/11,Employed,F,Rural,Divorced,Personal Auto,Personal L2,Offer2,Agent,Four-Door Car,Medsize
5100,NH24429,Arizona,No,Basic,Doctor,2/1/11,Employed,M,Suburban,Single,Special Auto,Special L3,Offer2,Call Center,Four-Door Car,Medsize
5101,QU58523,Arizona,No,Basic,Master,2/15/11,Employed,M,Suburban,Divorced,Personal Auto,Personal L2,Offer1,Agent,Two-Door Car,Small
5102,EZ39383,Arizona,No,Basic,Bachelor,1/13/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L2,Offer3,Agent,Four-Door Car,Small
5103,IR74017,Oregon,No,Extended,College,1/21/11,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer4,Call Center,SUV,Medsize
5104,DH68234,California,No,Basic,Master,1/24/11,Employed,M,Rural,Divorced,Personal Auto,Personal L3,Offer1,Branch,Two-Door Car,Medsize
5105,TZ37274,Arizona,No,Basic,High School or Below,2/27/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer3,Web,Four-Door Car,Medsize
5106,QG67362,California,No,Basic,Bachelor,2/10/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,SUV,Small
5107,TN36916,California,No,Basic,Bachelor,2/19/11,Employed,F,Rural,Married,Personal Auto,Personal L2,Offer3,Branch,SUV,Large
5108,FL74984,Oregon,No,Basic,Bachelor,2/1/11,Employed,M,Suburban,Divorced,Personal Auto,Personal L3,Offer2,Call Center,Two-Door Car,Small
5109,FV15346,Arizona,No,Extended,College,1/1/11,Employed,M,Suburban,Divorced,Personal Auto,Personal L3,Offer1,Call Center,Two-Door Car,Medsize
5110,JV12632,Washington,No,Extended,Master,1/20/11,Unemployed,F,Urban,Married,Corporate Auto,Corporate L2,Offer4,Branch,Four-Door Car,Medsize
5111,TF64196,California,No,Basic,College,1/11/11,Employed,F,Rural,Married,Corporate Auto,Corporate L1,Offer3,Call Center,Two-Door Car,Small
5112,PC27174,Oregon,No,Premium,College,2/23/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,Offer2,Web,Four-Door Car,Medsize
5113,RL28880,Nevada,No,Basic,Bachelor,2/12/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L3,Offer1,Branch,Two-Door Car,Medsize
5114,FG46631,Oregon,No,Premium,Bachelor,1/14/11,Employed,F,Suburban,Married,Special Auto,Special L2,Offer2,Web,Four-Door Car,Small
5115,PB29715,California,No,Extended,High School or Below,2/4/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L3,Offer1,Agent,Two-Door Car,Medsize
5116,ZV42323,California,No,Basic,Bachelor,2/25/11,Employed,M,Urban,Single,Corporate Auto,Corporate L2,Offer2,Web,Two-Door Car,Medsize
5117,YS49138,California,No,Premium,High School or Below,1/21/11,Employed,F,Rural,Married,Personal Auto,Personal L2,Offer1,Call Center,Four-Door Car,Medsize
5118,XJ34057,California,No,Extended,Bachelor,2/25/11,Employed,M,Rural,Married,Personal Auto,Personal L2,Offer1,Call Center,Sports Car,Medsize
5119,NJ54277,California,Yes,Extended,College,2/26/11,Employed,F,Rural,Married,Personal Auto,Personal L2,Offer2,Call Center,Two-Door Car,Large
5120,RL64888,California,No,Basic,College,2/15/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer4,Agent,Four-Door Car,Medsize
5121,UM28580,Oregon,Yes,Basic,High School or Below,1/29/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer1,Agent,SUV,Medsize
5122,TO87218,California,No,Basic,High School or Below,2/25/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer1,Web,Sports Car,Medsize
5123,YQ79307,Washington,No,Basic,Bachelor,1/10/11,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,Medsize
5124,KZ80383,Arizona,No,Extended,High School or Below,2/23/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer2,Branch,Four-Door Car,Medsize
5125,TS78649,Arizona,No,Premium,High School or Below,1/5/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,Offer3,Branch,Sports Car,Medsize
5126,QX84389,California,No,Basic,Master,2/25/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,Offer3,Agent,Sports Car,Small
5127,WC26700,California,No,Premium,Bachelor,2/21/11,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L2,Offer1,Branch,Four-Door Car,Medsize
5128,JR26812,Nevada,No,Extended,College,2/14/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer3,Branch,SUV,Medsize
5129,QD17769,Oregon,No,Basic,High School or Below,2/12/11,Employed,M,Rural,Married,Corporate Auto,Corporate L3,Offer3,Agent,Two-Door Car,Medsize
5130,VA89404,California,No,Basic,Master,1/5/11,Employed,M,Urban,Married,Corporate Auto,Corporate L3,Offer2,Branch,Four-Door Car,Medsize
5131,ZR41880,Nevada,No,Extended,College,2/26/11,Employed,F,Rural,Single,Corporate Auto,Corporate L3,Offer3,Agent,Four-Door Car,Large
5132,XK49057,California,No,Basic,High School or Below,2/8/11,Employed,M,Suburban,Single,Corporate Auto,Corporate L1,Offer1,Web,Two-Door Car,Small
5133,ZM52280,Arizona,No,Basic,Bachelor,2/2/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Offer1,Web,Luxury SUV,Large
5134,UX93878,Oregon,No,Basic,Bachelor,1/16/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer1,Branch,SUV,Small
5135,WY65854,Oregon,No,Extended,Bachelor,1/27/11,Unemployed,F,Rural,Married,Personal Auto,Personal L3,Offer3,Agent,Four-Door Car,Large
5136,ES97823,Oregon,No,Extended,Bachelor,2/25/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,Offer4,Web,Four-Door Car,Medsize
5137,CX34236,Oregon,Yes,Basic,College,1/11/11,Employed,M,Suburban,Married,Personal Auto,Personal L2,Offer2,Call Center,SUV,Medsize
5138,CQ81839,Oregon,No,Extended,College,2/19/11,Employed,F,Suburban,Single,Personal Auto,Personal L2,Offer2,Web,SUV,Medsize
5139,ES97399,Nevada,No,Extended,High School or Below,2/3/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,Offer3,Agent,Four-Door Car,Medsize
5140,GL44478,Oregon,No,Extended,High School or Below,1/22/11,Disabled,M,Suburban,Single,Corporate Auto,Corporate L3,Offer2,Branch,Sports Car,Medsize
5141,ML79788,Arizona,No,Extended,College,1/31/11,Employed,F,Suburban,Divorced,Corporate Auto,Corporate L1,Offer3,Branch,Four-Door Car,Medsize
5142,KZ67768,Nevada,No,Extended,College,1/31/11,Medical Leave,M,Suburban,Divorced,Personal Auto,Personal L3,Offer1,Web,SUV,Large
5143,XU67970,Washington,No,Basic,College,1/27/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer4,Call Center,Two-Door Car,Small
5144,IQ40799,Washington,No,Basic,Bachelor,1/22/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Offer1,Branch,SUV,Small
5145,BV80674,Oregon,No,Extended,Bachelor,2/6/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer3,Call Center,SUV,Medsize
5146,TH72397,California,No,Extended,Bachelor,2/21/11,Employed,M,Suburban,Married,Personal Auto,Personal L2,Offer2,Call Center,Four-Door Car,Medsize
5147,EC13382,Oregon,Yes,Basic,Master,1/20/11,Retired,F,Urban,Married,Corporate Auto,Corporate L2,Offer1,Agent,Two-Door Car,Medsize
5148,LE30774,California,No,Basic,College,2/5/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L2,Offer1,Web,Luxury Car,Medsize
5149,RA14734,Arizona,Yes,Basic,High School or Below,1/2/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer2,Branch,SUV,Large
5150,IY31142,Oregon,No,Basic,College,2/9/11,Employed,M,Urban,Single,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Medsize
5151,CK29372,California,No,Basic,College,2/28/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer4,Call Center,Four-Door Car,Small
5152,KD70601,Washington,No,Basic,College,1/9/11,Employed,F,Urban,Single,Corporate Auto,Corporate L3,Offer3,Web,Four-Door Car,Medsize
5153,QN76596,California,No,Basic,Bachelor,1/28/11,Employed,M,Rural,Married,Corporate Auto,Corporate L2,Offer1,Agent,SUV,Medsize
5154,XI62151,Oregon,No,Basic,College,1/24/11,Employed,M,Suburban,Married,Personal Auto,Personal L1,Offer1,Agent,Four-Door Car,Medsize
5155,ZQ37702,California,No,Extended,High School or Below,1/25/11,Employed,F,Rural,Married,Personal Auto,Personal L1,Offer1,Branch,Four-Door Car,Medsize
5156,GE13332,Nevada,No,Extended,High School or Below,1/28/11,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize
5157,LZ84227,Arizona,No,Premium,College,1/17/11,Employed,M,Rural,Married,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize
5158,EX97404,Oregon,No,Basic,High School or Below,1/5/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,Medsize
5159,RQ99149,California,No,Basic,Master,1/14/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L2,Offer2,Branch,Two-Door Car,Medsize
